STATE,Name,NAME,District,No_HH,TOT_P,ELG_POP,LIT,F_EMP,F_EMP_Female,EMP_AL,EMP_NAL,EMP_UN,FC_RUD,FC_INT,FC_ADV,MSL_RUD,MSL_INT,MSL_ADV,CHH_RUD,CHH_INT,CHH_ADV,MSW_RUD,MSW_INT,MSW_ADV,BF_RUD,BF_INT,BF_ADV,radio/transistor,TV,Telephone,Bicycle,2 wheeler,4 wheeler,No asset,State,District_2011,No_HH_2011,TOT_P_2011,EMP_AL_2011,EMP_NAL_2011,EMP_UN_2011,ELG_POP_2011,LIT_2011_val,F_EMP_2011,BF_RUD_2011,BF_INT_2011,BF_ADV_2011,CHH_RUD_2011,CHH_INT_2011,CHH_ADV_2011,FC_RUD_2011,FC_INT_2011,FC_ADV_2011,MSL_RUD_2011,MSL_INT_2011,MSL_ADV_2011,MSW_RUD_2011,MSW_INT_2011,MSW_ADV_2011,Radio_2011,TV_2011,Telephone_2011,Cycle_2011,2 Wheeler_2011,4 Wheeler_2011,No Asset_2011,EMP_2011,EMP_2001,MSW_2011,MSW_2001,BF_2011,BF_2001,MSL_2011,MSL_2001,FC_2011,FC_2001,CHH_2011,CHH_2001,Population Change,MSL_Change,MSW_Change,FC_Chnage,BF_Change,EMP_Change,CHH_Change,Asset Change,F_Main_Ch,F_Mar_Ch,EMP_2011,EMP_2001,ASSET_2011,ASSET_2001,F_Main_2001,F_Marg_2001,F_Main_2001_L,F_Marg_2001_L,F_Main_2011,F_marg_2011,F_Main_2011_L,F_marg_2011_L,Ind_2011,Ind_2001,Ind_change,LIT_2001,LIT_2011,LIT_Change,Formal_EMP_2001,Formal emp 2011,Formal emp change
29,KARNATAKA,Bidar,558,252250,1502373,1260856,60.93939355,8.687510707,14.97735014,19.96794241,13.73812711,55.775838,68.58014959,24.64240954,6.777440873,0.96705074,25.74893875,73.28401051,3.632338142,51.42536062,44.94230124,20.41034971,27.9389529,51.65069739,80.55791389,15.75540732,3.686678795,21.71134021,23.38184758,6.404689711,24.22761269,8.502526784,1.651505963,55.6975945,29,558,319937,1703300,22.23763201,15.07244103,52.48982661,1478858,70.50528178,11.31501469,78.6,1.7,19.7,4.5,50.2,45.3,71.5,16.5,11.6,0.9,12.3,86.8,19.5,29.8,50.7,6.9,37.1,48.8,32.8,14.3,3.1,24.7,Unemployment,Unemployment,3,3,1,1,3,3,1,1,2,2,17.28999981,0,0,0,0,0,0,1,1,-1,1,1,2,1,25.77432145,61.70957185,2,3,30.32697009,50.53200305,3,2,2,2,0,1,2,1,2,2,0
29,KARNATAKA,Raichur,559,297775,1669762,1386694,48.80665814,11.33097857,18.97835786,26.6317587,12.62326079,47.15762814,84.09459913,7.393827575,8.511573298,0.44951359,35.03119758,64.51928883,3.817725221,53.81463952,42.36763526,23.42167058,24.78094599,51.79738343,84.48909762,10.62998994,4.880912445,28.91412278,20.21938947,5.437101644,22.6159007,8.592418651,1.293525663,55.10466286,29,559,363853,1928812,30.56296992,13.56773748,45.0839139,1645079,59.55756532,16.0821456,80.4,1.9,17.7,6.2,39.9,53.9,79.3,4.4,15.6,0.9,11.3,87.8,17.6,21.3,61.1,12,45.2,60.9,33.7,19.6,3.1,20.1,Agricultural,Agricultural,3,3,1,1,3,2,1,1,2,1,18.63316637,1,0,0,0,0,1,1,1,0,2,2,2,1,28.8650438,69.17973622,2,3,36.44207525,61.13803909,3,3,1,1,0,1,1,0,2,2,0
29,KARNATAKA,Koppal ,560,210888,1196089,988085,54.09929308,13.69730337,22.83168881,29.44220386,13.28772322,43.88073901,83.37993534,9.729929883,6.890134774,0.35889086,32.36853723,67.27257191,3.75268227,54.58577995,41.66153778,7.38194817,31.76231551,60.85573632,86.21023598,10.14816116,3.641602856,36.60876624,17.99676239,5.56375772,25.64455564,7.509648752,1.009261853,48.87276939,29,560,264595,1389920,28.01729579,14.7415646,44.89735463,1188266,68.08955234,15.06371469,81.7,3.1,15.2,4.8,37.2,58,84.2,3,12.6,0.9,13,86.1,5.8,22.1,72.1,10.8,43.9,56.8,37.6,17.4,2.4,20.9,Agricultural,Agricultural,3,3,1,1,3,2,1,1,2,1,20.25949185,1,0,0,0,0,1,1,0,0,2,2,2,1,32.05552713,72.13487732,3,3,35.22945783,59.85601014,3,3,1,1,0,1,1,0,2,2,0
29,KARNATAKA,Gadag,561,181500,971835,834000,66.11055156,15.42601918,26.89785951,31.01055156,15.60371703,45.1058753,79.49387583,8.761248898,11.74487527,0.17632284,20.9763184,78.84735876,3.619530072,50.63615251,45.74431742,12.72684931,16.28934688,70.9838038,83.80325033,9.541948755,6.654800916,48.54145527,27.32394054,7.691667914,24.15900106,7.388370455,1.263092525,40.02528403,29,561,219096,1064570,29.8573801,15.57103745,46.81824814,932128,75.1159712,15.16572831,79.3,2,18.7,4.5,39.6,55.9,78.4,5.7,15.6,0.3,7.6,92.1,13.7,13.6,72.7,13.6,48.6,51,33.9,14.4,2.4,22.2,Agricultural,Agricultural,3,3,1,1,3,3,1,1,2,2,11.76594724,0,0,0,0,0,0,1,0,0,2,2,2,1,33.09291265,74.88921713,3,3,33.38379175,60.80723942,3,3,1,1,0,1,2,1,2,2,0
29,KARNATAKA,Dharwad,562,297494,1604253,1385991,71.61301913,11.31500854,20.07876586,20.86023647,21.49342961,50.61353212,51.23106812,17.02756143,31.74137045,0.45515876,16.79325302,82.75158822,8.070744256,55.18855003,36.74070572,13.40043963,13.16785661,73.43170376,54.51621697,20.94213376,24.54164927,51.7003751,45.38509053,17.99585215,27.89098275,17.2173547,3.353474424,30.27961724,29,562,382700,1847023,19.82095544,22.64453952,51.76435592,1627081,79.99995083,11.68030356,43.4,3.4,53.2,2.8,33.8,63.4,50.2,10.9,38.4,0.3,6.1,93.6,8.4,10.9,80.7,20.7,62.8,55.1,29.9,24.5,5.7,13.9,Unemployment,Unemployment,3,3,3,1,3,3,1,1,3,1,17.39477385,0,0,0,1,0,1,1,0,-1,1,1,3,2,26.71553513,68.27153908,2,3,27.50539838,54.33136284,2,2,2,2,0,2,3,1,3,3,0
29,KARNATAKA,Uttara Kannada,563,273422,1353644,1180141,76.60304997,8.858263546,15.67861685,13.71920813,24.86109711,50.74503809,69.62109869,3.30342501,27.0754763,0.20264108,19.07865852,80.7187004,5.14816567,55.27973381,39.57210052,66.52519317,8.783365418,24.69144142,65.41254348,11.89690822,22.69054829,52.86718378,32.84099054,17.14568769,36.07536747,15.70768648,2.449330346,29.34318019,29,563,324530,1437169,13.88271199,24.83392305,52.71946632,1287054,84.06065324,9.133960191,40.9,11.1,48,5.4,45,49.6,66.3,1.9,31.4,0.2,8.5,91.3,65.2,7.4,27.4,16.6,52.5,45.9,38.4,23.1,4.1,16.2,Non Agri,Non Agri,1,1,3,1,3,3,1,1,2,1,9.059341214,0,0,0,1,0,1,1,0,-1,3,3,2,1,22.9605844,64.19397346,2,3,23.59182347,54.8003121,2,2,2,2,0,2,3,1,3,3,0
29,KARNATAKA,Haveri,564,260283,1439116,1235404,67.79231733,11.46337554,20.27046563,30.59468805,12.40509178,46.0327148,74.01480288,16.346511,9.638686117,0.35580092,24.0376758,75.60652328,4.676674992,52.12862417,43.19470084,2.551209919,27.50184743,69.94694265,73.62928672,19.85525549,6.515457791,48.60123318,21.70268336,6.394641873,28.40738033,6.840761492,1.06310188,39.14904931,29,564,330414,1597668,29.97359434,12.9508233,47.93985243,1402351,77.40166335,11.63695822,63.2,12.3,24.5,4.5,41.6,53.9,70.1,16.2,13.6,0.5,8.5,91,3.2,21.7,75.1,10.9,47.6,53.9,36.2,14.6,1.7,21.5,Agricultural,Agricultural,3,3,1,1,3,3,1,1,2,2,13.51355508,0,0,0,0,0,0,1,0,0,2,2,2,1,26.65914939,69.27295137,2,3,27.11034619,59.43410217,2,3,1,1,0,1,2,1,2,2,0
29,KARNATAKA,Bellary,565,373034,2027140,1708054,57.403513,16.0720914,27.5228438,30.11959809,16.7974783,46.0894679,76.45727006,9.782278206,13.76045173,0.55136279,26.27375394,73.17488327,5.496668069,57.1514366,37.35189533,6.273482463,17.37919427,76.34732327,72.82251059,18.89455967,8.282929743,34.93240308,29.64219785,9.466825931,27.96666305,12.0718862,1.540612444,44.7874362,29,565,489118,2452595,27.01064245,18.96584352,47.02820992,2108443,67.42515686,15.54260656,68.3,8,23.7,4.5,35.5,60,68.7,6.5,24.4,0.7,7.8,91.5,4.7,14.6,80.7,8.5,60.4,60.6,34.2,23.1,2.9,16.6,Agricultural,Agricultural,3,3,1,1,3,3,1,1,3,1,23.44123781,0,0,0,0,0,1,1,0,0,2,2,2,1,34.25637877,70.30271574,3,3,33.80555567,58.25061698,3,3,2,1,1,1,1,0,2,3,1
29,KARNATAKA,Chitradurga,566,296718,1517896,1318361,64.45048056,13.38222232,23.78750801,30.01499589,13.67827173,45.24754601,83.93887162,7.750301977,8.3108264,0.35422972,21.21510294,78.43066734,6.164642036,54.2100944,39.62526356,1.742986659,39.47591645,58.78109689,78.90399153,17.73387983,3.362128636,38.12244676,23.66654904,6.762258927,20.90803599,7.770660007,1.13088856,47.58248395,29,566,357003,1659456,30.49432746,14.75308709,41.93323373,1475176,73.71269598,15.14768407,71.3,18,10.7,5.1,42.3,52.6,77.2,4.8,17.7,0.7,11.9,87.4,2.7,31.7,65.6,14.2,49.2,47.3,29,15.8,2.1,23,Agricultural,Agricultural,3,3,1,1,3,3,1,1,2,1,11.89469349,0,0,0,0,0,1,1,0,0,2,2,2,1,30.62765283,70.64540466,3,3,33.47745772,63.36114813,3,3,1,1,0,1,2,1,2,2,0
29,KARNATAKA,Davanagere ,567,337484,1790952,1550677,67.4299032,10.62323101,18.86430758,25.1584308,15.5802917,49.45556038,70.84740991,11.92615488,17.22643521,0.42439381,17.80177784,81.77382835,7.774036369,51.59234899,40.63361464,3.971391604,28.66080841,67.36779998,66.47468612,19.18577487,14.33953901,43.98361127,37.30951696,10.26721535,30.15532154,12.78302904,1.681102645,36.89979873,29,567,410176,1945497,24.98226033,15.82760628,49.34458717,1727766,75.73595035,11.61766119,54.8,19.1,26.1,4.9,41,54.1,64.4,9.1,26.1,0.5,7.3,92.2,3.3,27,69.7,11,63.2,59.8,36.2,22.3,3.8,14.4,Agricultural,Agricultural,3,3,1,1,3,3,1,1,2,1,11.42010877,0,0,0,0,0,1,1,0,-1,2,2,2,1,26.07649519,64.69632699,2,3,28.46777545,52.22682061,2,2,2,2,0,1,2,1,2,2,0
29,KARNATAKA,Shimoga,568,341224,1642545,1434382,74.52226813,9.798226693,17.30867281,23.67479514,17.23704006,50.17568542,64.83351066,8.810816366,26.35567297,0.4670044,21.06023601,78.47275959,8.998554955,46.53868161,44.46276343,27.42026164,14.70293079,57.87680756,51.81391159,32.37594912,15.81013929,53.03567974,42.98072738,15.05053925,40.3135126,17.08117715,2.658146733,25.31314988,29,568,406816,1752753,23.49538408,18.08348015,50.2804455,1570002,80.4467765,10.94221536,29.5,44.5,26,5.8,40.9,53.3,59.4,6.1,34.1,0.3,9,90.7,23.9,10.8,65.3,16.4,64.6,57.6,41.2,27.7,5.2,11.1,Agricultural,Agricultural,3,3,2,2,3,3,1,1,2,2,9.454942965,0,0,0,0,0,0,1,0,0,2,2,3,2,23.9496142,67.88069369,2,3,26.31677311,58.14770478,2,3,2,2,0,2,3,1,2,3,1
29,KARNATAKA,Udupi,569,211454,1112243,997662,81.24835866,15.44130176,26.10997742,14.15288946,27.67360088,51.06829768,72.57421614,2.621931705,24.80385216,0.15759715,29.86150847,69.98089438,7.06175332,56.31799373,36.62025295,80.49286691,6.884328539,12.62280455,43.71357081,25.25094316,31.03548603,68.77830687,40.64406319,21.76295449,27.51743267,14.21671791,4.293431351,20.3882224,29,569,253078,1177361,9.518702738,33.25224981,52.22113925,1074201,86.24354288,13.91248007,12.9,12,75.1,3.6,31.7,64.7,63.5,1.1,35.1,0.1,8.2,91.7,76.1,5.3,18.6,31.9,70.2,47.3,32.3,26.5,8.7,4.8,Non Agri,Non Agri,1,1,3,2,3,2,1,1,3,1,7.671836754,1,0,0,1,0,1,1,0,-1,3,3,3,2,36.9175172,65.13274836,3,3,32.52787052,52.78185705,3,2,4,4,0,3,3,0,3,3,0
29,KARNATAKA,Chikmagalur,570,246110,1140905,1002261,72.19776086,11.6360908,20.60516543,20.00307305,22.78318721,48.44885713,75.4475906,7.96110592,16.59130348,0.66325168,22.55764867,76.77909965,5.52747698,56.74206635,37.73045667,18.19437029,26.50629046,55.29933925,57.97862578,35.8906761,6.130698125,52.22210172,36.70076086,14.65535941,23.99219115,11.88555363,3.240339051,31.96956551,29,570,276085,1137961,22.07541305,24.42987973,45.21054431,1032633,79.24838737,14.91081536,38.8,44.2,17,5,42.3,52.7,67.6,3.6,28.6,0.6,11.4,88,14.5,17.1,68.4,18.8,62.4,46.4,28.1,21.7,5.7,13.7,Agricultural,Unemployment,3,3,2,2,3,3,1,1,2,1,3.030348382,0,0,0,0,1,1,1,1,0,2,1,2,1,27.1958585,66.47352784,2,3,32.06262012,63.02063242,3,3,1,1,0,2,3,1,3,3,0
29,KARNATAKA,Tumkur,571,550473,2584711,2276549,67.00866092,14.40728928,25.80741359,30.67875982,15.45646503,42.15195895,82.04064947,7.641161298,10.31818923,0.30761165,19.58961893,80.10276942,4.082196443,51.51751129,44.40029227,3.05961763,41.68577782,55.25460455,73.99728319,14.4317159,11.57100091,44.59690592,28.35105125,7.873244936,38.29508353,11.29730354,1.264360863,36.97279342,29,571,640081,2678980,28.16390261,16.5242301,43.86604222,2413238,75.14347942,14.10167584,68.3,17.3,14.4,5,38.1,56.9,75.6,5,19,0.5,11,88.5,3,30.2,66.8,20.8,50.6,48.1,43.5,21.7,2.3,20,Agricultural,Agricultural,3,3,1,1,3,3,1,1,2,2,6.004219545,0,0,0,0,0,0,1,0,0,2,2,2,1,31.22839289,74.07593532,3,3,31.5557509,64.01788462,3,3,1,1,0,1,2,1,2,2,0
29,KARNATAKA,Bangalore,572,1460697,6537124,5764584,82.96461635,8.676254869,16.07927922,2.021481515,39.23353359,55.47095853,11.90779877,39.10803792,48.98416331,0.400059508,4.780125912,94.81981458,6.5806899,56.74857661,36.67073349,3.8134682,18.43361966,77.75291214,14.71583013,28.66376317,56.6204067,60.52299637,75.97640537,27.46471276,29.8235409,32.77145913,9.182895729,14.65878957,29,572,2393845,9621551,1.840462875,43.18778757,50.43682167,8568714,87.6709854,11.25476939,5.9,13.9,80.2,1.2,20.7,78.1,6.5,16.5,76.4,0.3,1.6,98.1,4,16.9,79.1,42.4,85.9,61.5,22.9,44.3,17.5,2.6,Non Agri,Non Agri,3,3,3,3,3,3,3,3,3,1,48.6440999,0,0,0,0,0,1,0,0,0,3,3,3,3,21.03078825,42.6192419,2,1,24.99490714,43.02199004,2,1,4,4,0,3,3,0,3,3,0
29,KARNATAKA,Mandya,573,373672,1763705,1558558,61.0474554,11.88335628,21.15052343,31.19332101,12.5933074,46.0771431,81.99808023,8.573621046,9.428298725,0.23671752,20.95885508,78.8044274,5.660822741,58.56663214,35.77254512,6.792138701,27.124899,66.0829623,74.59313329,19.01956106,6.38730565,44.03216972,26.86594684,6.437469156,40.09501239,10.89578464,1.00272781,35.39753901,29,573,428625,1805769,30.4995334,13.27659814,46.64034428,1633084,70.39741985,12.29287655,63,21.6,15.4,4.3,41.9,53.8,74.5,5.8,19.6,0.3,7.9,91.8,2.7,19.7,77.6,24.4,55.3,55,45.1,22.6,1.9,16,Agricultural,Agricultural,3,3,1,1,3,3,1,1,2,1,4.781727725,0,0,0,0,0,1,1,0,0,2,2,2,1,27.13923568,70.64419955,2,3,28.08123083,60.98896535,2,3,1,1,0,1,2,1,2,2,0
29,KARNATAKA,Hassan,574,364806,1721669,1522004,68.63214551,14.30620419,25.24290416,30.65629262,15.5214441,43.18602316,78.04709391,8.410698466,13.54220762,0.32714135,15.90134661,83.77151204,5.545975779,48.77650524,45.67751898,7.006878855,38.39161985,54.6015013,72.22936552,20.31192289,7.458711596,48.77377537,34.60116804,11.04421407,26.93028668,10.31106199,1.873703446,34.30596325,29,574,433453,1776421,30.97628236,15.73308401,43.90433478,1610784,76.0658164,14.87822079,60.4,22.1,17.5,5.3,44.8,49.9,71.6,5.4,22.7,0.3,6.3,93.4,3.9,32.6,63.5,22.1,63.4,58.9,32.2,22.7,3.5,13.4,Agricultural,Agricultural,3,3,1,1,3,3,1,1,2,2,5.833098993,0,0,0,0,0,0,1,0,0,2,2,2,1,30.98073921,77.02799535,3,3,31.85275663,68.43703081,3,3,1,1,0,2,2,0,2,2,0
29,KARNATAKA,Dakshina Kannada,575,362216,1897730,1669670,83.35407596,20.09660592,34.97846337,4.664394761,45.73532494,43.31873963,67.67240023,6.223995196,26.10360457,0.28825119,27.88544303,71.82630578,6.900191784,55.1539912,37.94581702,61.44726118,7.535423726,31.01731509,37.48209154,12.18890748,50.32900099,62.92998184,37.80408642,23.50019303,10.45682666,13.14831496,5.85481634,24.95002788,29,575,439733,2089649,2.992050398,45.61533408,46.96787204,1881352,88.57050674,17.64571436,7.3,21.2,71.5,2.7,33.8,63.5,55.7,2,42,0.3,8.5,91.2,47.4,8.9,43.7,34.6,67.1,40.2,16.4,23,11.2,5.6,Non Agri,Non Agri,1,1,3,3,3,2,1,1,3,1,12.67807411,1,0,0,0,0,1,1,0,-1,3,3,3,2,39.87443985,61.44010831,3,3,36.30253828,53.865097,3,2,4,4,0,3,3,0,3,3,0
29,KARNATAKA,Kodagu,576,130110,548561,478987,77.98562383,18.45916486,32.30080736,5.777609831,45.90938794,44.38721719,74.05276475,4.783316411,21.16391884,0.56004126,37.62349111,61.81646763,5.217315045,55.03865265,39.7440323,46.88391433,19.00917017,34.1069155,47.93872585,26.53145095,25.5298232,63.05339329,31.96022498,18.12438557,8.324066464,10.03158794,7.869586939,28.81754742,29,576,142716,554519,6.401339773,45.37141897,44.18851268,499786,82.6107574,19.27504972,18.7,14.4,66.9,4.4,39,56.6,67.7,1.6,30.3,0.7,16.1,83.2,39.5,12.3,48.2,47.2,60,39.4,14.5,16,12.3,11.3,Non Agri,Non Agri,1,1,3,2,3,2,1,1,2,1,4.342289039,1,0,0,1,0,1,1,0,0,3,3,2,1,35.71336247,56.14231015,3,2,37.23009975,52.03864256,3,2,1,1,0,2,3,1,3,3,0
29,KARNATAKA,Mysore,577,545741,2641027,2317472,63.48102588,9.232905511,16.50548421,21.74218286,18.22071637,52.09158946,59.69171174,18.16553374,22.14275452,0.46816078,20.88474736,78.64709186,7.505186952,62.80228472,29.69252832,4.814648264,23.87190793,71.31344381,55.86749688,18.80386694,25.32863618,44.08716112,35.40650126,13.40611688,34.27556365,18.45904386,2.826317763,35.16206498,29,577,700968,3001127,19.62671291,20.51728654,51.24333813,2695566,72.79287541,10.20479558,45.6,16,38.4,3.9,39.9,56.2,49.8,9.4,40.6,0.3,6.5,93.2,2.7,14.9,82.4,26.7,64.1,57.4,36.7,30.7,5.9,13.7,Unemployment,Unemployment,3,3,2,1,3,3,3,1,2,1,16.31493282,0,0,1,1,0,1,1,0,-1,1,1,3,1,23.1036929,61.74871697,2,3,25.42047559,50.56340455,2,2,2,2,0,1,2,1,3,3,0
29,KARNATAKA,Chamarajanagar,578,203430,965462,850525,50.87445989,10.02451427,17.92998011,26.91855031,12.69945034,47.28326622,84.31396707,8.944720151,6.741312779,0.61947731,34.65475352,64.72576917,3.9228907,28.46776731,67.60934199,6.848747986,46.41348755,46.73776446,81.88977542,15.17448365,2.935740933,37.43032728,15.70476017,4.092887099,30.91374136,6.709772168,0.763381351,47.26804098,29,578,244874,1020791,28.11715136,13.33379703,47.6502022,920143,61.43382061,11.87717561,77.5,13.4,9.1,6.6,45.8,47.6,77.1,5.3,17.4,0.5,12.3,87.2,5.6,30.7,63.7,23.7,46,45.7,39.3,15,1.3,24.1,Agricultural,Agricultural,3,3,1,1,3,2,1,1,2,3,8.185297316,1,0,0,0,0,0,1,0,0,2,2,2,1,25.30292823,56.10638374,2,2,28.65356783,47.94336142,2,2,1,1,0,1,1,0,2,2,0
29,KARNATAKA,Gulbarga,579,536056,3130922,2594468,50.00813269,11.48952309,19.38011862,24.26466621,14.68089026,47.96343605,75.38241086,14.7297016,9.887887545,0.56931098,31.70791455,67.72277447,5.950677178,59.77360016,34.27572266,19.14789377,35.20518955,45.64691668,81.37831829,13.70343152,4.918250184,26.9904243,23.23805524,6.401295178,12.10343005,7.060303497,1.502936805,60.4954166,29,579,673664,3740597,25.33763524,14.897835,48.6734155,3184946,60.82900621,13.55749831,79.83925844,0.640010747,19.52073081,3.59989253,41.41949488,54.98061259,77.00926382,7.850349284,14.8403869,0.61997851,14.87953787,84.50048362,14.11987104,32.01960235,53.86052661,11.3102848,42.57091889,57.90021494,23.4603654,14.64022569,2.620032242,24.48950026,Agricultural,Agricultural,3,3,1,1,3,2,1,1,2,1,22.75911671,1,0,0,0,0,1,1,0,0,2,2,2,1,29.50149936,70.28429935,3,3,33.69538923,58.25656908,3,3,1,2,-1,1,1,0,2,2,0
29,KARNATAKA,Kolar,581,504185,2536069,2199600,62.84174395,15.19780869,26.7459332,28.21726678,17.9123477,43.85215494,77.97671835,10.14403395,11.8792477,0.29187144,13.77060666,85.9375219,2.836586902,33.72112454,63.44228856,2.822825227,26.20937472,70.96780005,66.64718188,27.65491907,5.697899046,39.19685307,36.02950744,11.23845176,32.55747845,12.11546738,1.515609517,38.03036824,29,581,618046,2791505,26.49574332,18.51216411,45.4495266,2488796,72.30166715,15.45502323,61.3256599,15.85393579,22.82040431,4.09212842,37.07871582,58.82915576,70.98746728,7.486587406,21.17200953,0.492128417,6.959476803,92.54839478,5.98104639,27.04956007,66.96939354,15.17988111,59.06996437,51.83498219,36.51136744,23.21253272,2.569678956,18.02449462,Agricultural,Agricultural,3,3,1,1,3,3,1,1,2,3,13.14766321,0,0,0,0,0,0,1,0,-1,2,2,2,1,32.94588274,69.61758206,3,3,34.33846209,56.63529759,3,2,2,1,1,1,2,1,2,3,1
29,KARNATAKA,Bangalore Rural,583,390708,1881514,1655896,64.69772256,12.3641219,22.27021606,26.01220125,17.87050636,46.09981545,79.39451292,11.10581034,9.49967674,0.38426244,13.4408434,86.17489416,5.540220286,57.9968763,36.46290341,2.597030178,27.50943711,69.89353271,66.21462387,28.17472731,5.610648814,43.78115289,39.9562556,6.393251163,34.48116749,11.00361843,1.579803541,34.77184091,29,583,489812,2073559,24.1015013,21.56751976,46.66307267,1858656,73.35983635,13.65481294,42.48683168,34.80025418,22.71291414,4.74252183,38.07013813,57.18734004,63.88703503,8.902143884,26.81082109,0.300000002,6.002093048,93.69790695,2.71066858,22.93629352,74.3530379,24.4958139,61.71505802,58.92143884,36.42776882,24.42353189,3.270239806,16.24456404,Agricultural,Agricultural,3,3,2,1,3,3,1,1,2,1,12.24473035,0,0,0,1,0,1,1,1,-1,2,2,2,1,28.17538519,68.88937117,2,3,29.89950874,54.52287398,3,2,2,2,0,1,2,1,2,3,1
30,GOA,North Goa ,585,164129,758573,678444,83.52465347,8.304591094,15.22464608,3.25936997,32.43849161,54.6568324,36.81314094,11.30889313,51.87796593,0.507298029,5.028671971,94.46403,3.666723352,32.91629214,63.41698451,34.9303589,1.199535084,63.87010602,44.87917959,24.18013575,30.94068466,56.33897783,64.6471068,28.32842089,29.43356001,37.98570575,10.9120448,20.35228316,30,585,191766,818008,2.214903897,34.18059903,55.74001456,740303,89.56602904,9.097221003,21.9,4.4,73.7,1.3,21,77.7,20,4.7,74.6,0.4,2.3,97.3,16.1,0.2,83.7,32.2,81.7,44.6,23.3,56.6,24.8,4.9,Non Agri,Non Agri,3,3,3,2,3,3,3,3,3,3,9.11777538,0,0,0,1,0,0,0,0,-1,3,3,3,3,23.26355341,52.00495125,2,2,24.99545348,36.38893183,2,1,3,3,0,3,3,0,3,3,0
30,GOA,South Goa,586,130683,589095,523256,80.05526931,8.020930481,14.45501793,3.708892015,31.28640665,58.86774351,31.42142215,14.99242848,53.58614937,0.495590699,6.667800371,92.83660893,9.272650515,40.32402301,50.40332648,23.58752601,0.943403866,75.46907012,36.93041485,34.75613213,28.31345302,59.67899975,62.07597438,30.17029857,34.08319769,39.6998923,10.17904429,18.66643993,30,586,151845,640537,3.211646511,32.80732736,56.48945054,573631,87.58714226,9.019561356,20.8,4.4,74.8,1.6,24.1,74.3,21.7,6.2,71.4,0.6,2.6,96.8,12.2,0.4,87.4,29.9,80.4,40,26.3,57.4,24.4,4.3,Non Agri,Non Agri,3,3,3,2,3,3,3,3,3,2,9.627218799,0,0,0,1,0,1,0,0,-1,3,3,3,3,22.92002294,47.62705531,2,2,25.04113912,40.5826779,2,1,3,3,0,3,3,0,3,3,0
31,LAKSHADWEEP,Lakshadweep,587,9993,60650,51559,86.66382203,2.758005392,4.817236356,0,22.71184468,70.22052406,79.62121212,8.896103896,11.48268398,0.075757575,0.194805195,99.72943723,5.982494539,35.78361793,58.23388753,95.37878788,1.558441558,3.062770563,10.8008658,6.83982684,82.35930736,69.81601732,33.3982684,60.61688312,83.33333333,21.07142857,0.963203463,5.692640693,31,587,11574,64473,0,18.88216995,67.22534867,57218,91.84697123,2.913418854,2.2,0.4,97.4,0.7,20.6,78.7,54.8,24.6,18,0.1,0.2,99.7,77.3,2.5,20.2,20.2,64,15.6,84.3,38.4,2.3,1.9,Non Agri,Non Agri,1,1,3,3,3,3,1,1,3,2,10.97577533,0,0,0,0,0,1,1,0,0,3,3,3,2,12.14346712,19.9780461,1,1,15.42947057,22.24179142,1,1,3,3,0,3,3,0,3,3,0
32,KERALA,Kasaragod,588,225252,1204078,1045076,84.57375349,8.272317037,14.0345295,4.088410795,27.27409298,60.01774034,82.13243272,3.928858384,13.9387089,0.21108251,41.63455035,58.15436714,11.05773627,38.67677808,50.26548565,86.21880859,6.415546568,7.365644846,31.56841116,14.43305053,53.99853831,66.27900115,25.99537888,17.1594195,8.170028099,4.937515037,2.92474114,26.54782494,32,588,273410,1307375,4.193499646,28.17106762,59.79412419,1151568,90.09385464,8.425034388,8.4,21.3,70.3,5.8,26.8,67.4,70.1,1.3,28.3,0.2,10.7,89.1,71.1,15.2,13.7,28.1,67.1,17.9,10.4,12.8,7.3,6.2,Non Agri,Non Agri,1,1,3,3,3,2,1,1,3,2,10.18988093,1,0,0,0,0,1,1,0,-1,3,3,3,1,26.37645609,47.25530899,2,2,26.03166085,45.27564287,2,1,4,4,0,3,3,0,3,3,0
32,KERALA,Kannur,589,457368,2408956,2129153,92.59095049,6.246568471,10.5879206,4.630432853,24.81207316,63.9670329,82.66572489,2.525492243,14.80878287,0.08525532,32.41704477,67.49769991,6.979796889,32.02409248,60.99611063,93.07834717,1.063554585,5.858098244,12.78852405,14.2392143,72.97226165,72.55633263,36.08617312,18.72310464,10.54916578,5.433171296,3.037923999,20.27772092,32,589,554298,2523003,3.9864632,26.88531297,63.35120304,2248685,95.09709008,6.871304785,2.4,21.7,75.9,3.6,23.7,72.7,76.6,1.1,21.9,0.1,5.7,94.2,85.8,2.5,11.7,44.1,77.9,21.4,12.2,14.1,8.1,3.4,Non Agri,Non Agri,1,1,3,3,3,2,1,1,3,3,5.614063433,1,0,0,0,0,0,1,0,0,3,3,3,1,21.21615758,41.76637852,2,1,22.2575622,46.36008837,2,1,4,4,0,3,3,0,3,3,0
